id,order_id,total_cost,created_on
31685,94696,861,2019-09-26
31686,94697,335,2019-07-16
31687,94698,124,2019-08-16
31688,94699,514,2019-11-30
31689,94703,475,2019-05-14
31690,94710,927,2019-10-21
31691,94711,471,2019-03-01
31692,94712,579,2019-02-19
31693,94725,611,2019-06-16
31694,94728,470,2019-11-01
31695,94738,800,2019-06-10
31696,94740,864,2018-12-29
31697,94742,489,2019-10-01
31698,94743,488,2019-01-21
31699,94744,243,2019-10-25
31700,94746,781,2019-08-13
31701,94747,588,2019-10-11
31702,94754,901,2019-04-04
31703,94757,64,2019-09-05
31704,94759,111,2019-04-26
31705,94764,50,2019-09-03
31706,94767,799,2019-09-18
31707,94778,772,2019-07-12
31708,94779,177,2018-12-12
31709,94781,600,2019-03-07
31710,94784,789,2019-04-18
31711,94786,305,2019-06-01
31712,94789,15,2019-04-04
31713,94792,383,2019-06-20
31714,94795,679,2018-12-14
31715,94796,312,2018-12-18
31716,94798,267,2019-10-23
31717,94804,591,2019-06-24
31718,94805,705,2019-07-19
31719,94808,763,2019-09-22
31720,94809,84,2019-04-17
31721,94810,14,2019-03-28
31722,94812,121,2019-04-13
31723,94814,533,2019-10-07
31724,94816,438,2018-12-19
31725,94817,439,2018-12-16
31726,94827,14,2019-06-24
31727,94833,122,2019-09-04
31728,94836,744,2019-06-06
31729,94839,722,2019-03-04
31730,94842,765,2019-08-18
31731,94843,815,2018-12-01
31732,94848,382,2019-03-26
31733,94850,877,2019-07-24
31734,94853,664,2019-05-20
31735,94854,747,2019-11-19
31736,94855,687,2019-07-20
31737,94858,650,2019-03-25
31738,94863,298,2019-08-06
31739,94869,863,2019-02-17
31740,94874,660,2019-05-14
31741,94875,540,2019-02-20
31742,94876,30,2019-03-16
31743,94880,817,2019-07-15
31744,94881,306,2019-11-20
31745,94887,719,2019-09-20
31746,94888,365,2019-02-11
31747,94890,829,2019-09-19
31748,94894,737,2019-01-11
31749,94897,280,2019-04-07
31750,94898,882,2019-04-11
31751,94901,102,2019-06-12
31752,94903,77,2019-06-01
31753,94919,485,2019-01-08
31754,94927,911,2019-07-02
31755,94931,929,2019-10-18
31756,94936,469,2019-04-09
31757,94940,204,2019-07-31
31758,94944,744,2019-10-07
31759,94945,392,2019-02-25
31760,94951,366,2019-07-25
31761,94954,775,2019-04-26
31762,94955,354,2018-12-29
31763,94957,98,2019-08-10
31764,94959,860,2019-11-12
31765,94960,815,2018-12-12
31766,94961,36,2019-05-31
31767,94964,482,2019-07-22
31768,94973,220,2019-11-02
31769,94976,89,2019-09-10
31770,94978,81,2019-01-04
31771,94980,895,2019-11-23
31772,94982,231,2019-01-23
31773,94984,745,2019-02-07
31774,94985,379,2019-04-15
31775,94989,89,2019-05-27
31776,94992,767,2019-04-09
31777,94993,996,2019-11-18
31778,94996,151,2019-02-15
31779,94999,894,2019-06-02
31780,95003,328,2019-04-22
31781,95008,158,2019-11-01
31782,95009,547,2019-08-11
31783,95010,595,2019-02-24
31784,95012,132,2019-03-03
31785,95015,918,2019-10-18
31786,95018,964,2019-09-16
31787,95019,119,2019-03-29
31788,95020,187,2019-07-04
31789,95023,740,2019-07-24
31790,95025,847,2019-03-04
31791,95030,874,2018-12-01
31792,95034,621,2018-12-11
31793,95042,14,2019-08-24
31794,95043,341,2019-07-26
31795,95045,177,2019-03-04
31796,95052,775,2019-02-03
31797,95053,91,2019-03-19
31798,95055,507,2019-10-16
31799,95056,202,2019-03-16
31800,95058,877,2019-01-18
31801,95059,184,2019-10-29
31802,95064,500,2019-10-11
31803,95065,899,2019-07-24
31804,95071,528,2019-10-18
31805,95072,357,2019-01-17
31806,95073,322,2019-09-26
31807,95074,768,2019-10-25
31808,95076,423,2019-01-26
31809,95077,392,2019-09-20
31810,95083,318,2019-01-05
31811,95085,702,2019-11-02
31812,95088,987,2019-10-22
31813,95089,421,2019-02-25
31814,95095,36,2019-09-18
31815,95096,65,2019-01-03
31816,95098,45,2019-05-25
31817,95106,257,2019-06-08
31818,95107,639,2019-11-15
31819,95108,999,2019-06-19
31820,95111,681,2019-03-16
31821,95113,91,2019-03-03
31822,95115,80,2019-04-29
31823,95118,306,2019-08-03
31824,95119,817,2019-07-17
31825,95122,687,2019-05-14
31826,95124,432,2019-06-22
31827,95125,919,2019-02-23
31828,95129,601,2019-02-09
31829,95131,174,2019-10-08
31830,95132,318,2019-03-27
31831,95133,256,2019-02-10
31832,95134,502,2019-01-30
31833,95136,717,2019-09-28
31834,95138,65,2019-06-07
31835,95141,26,2019-08-28
31836,95142,13,2019-07-05
31837,95143,284,2019-03-13
31838,95145,312,2019-04-26
31839,95147,24,2019-06-15
31840,95150,72,2019-04-08
31841,95154,843,2019-02-13
31842,95155,732,2019-09-22
31843,95165,890,2019-05-16
31844,95167,584,2019-08-23
31845,95170,391,2019-06-14
31846,95171,383,2019-04-24
31847,95172,212,2019-02-11
31848,95174,714,2019-09-30
31849,95176,739,2019-03-07
31850,95179,578,2019-08-26
31851,95180,224,2019-11-22
31852,95182,734,2019-10-13
31853,95189,140,2018-12-22
31854,95190,3,2019-03-20
31855,95191,732,2019-11-16
31856,95192,43,2019-02-25
31857,95195,958,2019-06-10
31858,95205,880,2019-06-05
31859,95206,810,2019-06-08
31860,95207,306,2018-12-12
31861,95209,44,2019-07-27
31862,95210,120,2019-11-10
31863,95211,203,2019-02-11
31864,95212,384,2019-08-15
31865,95218,247,2019-03-28
31866,95221,869,2019-01-29
31867,95224,915,2019-02-18
31868,95228,12,2019-01-12
31869,95231,162,2019-07-24
31870,95232,934,2019-01-10
31871,95234,523,2019-07-09
31872,95236,545,2019-05-22
31873,95237,339,2019-06-07
31874,95240,262,2019-10-01
31875,95242,692,2018-12-04
31876,95244,576,2019-07-28
31877,95247,28,2019-06-12
31878,95248,83,2019-05-12
31879,95255,306,2019-08-26
31880,95256,208,2019-02-01
31881,95257,652,2019-01-09
31882,95258,450,2019-08-11
31883,95262,338,2019-02-27
31884,95264,361,2019-04-24
31885,95268,960,2019-09-29
31886,95269,189,2018-12-29
31887,95270,1,2019-10-07
31888,95275,429,2019-07-25
31889,95276,482,2019-09-21
31890,95278,577,2019-10-18
31891,95283,968,2019-09-10
31892,95285,187,2019-07-25
31893,95286,916,2019-04-24
31894,95288,996,2019-09-18
31895,95290,286,2019-01-30
31896,95299,333,2019-09-29
31897,95305,128,2019-04-17
31898,95307,703,2019-11-20
31899,95310,512,2019-11-16
31900,95311,146,2019-11-06
31901,95317,17,2019-09-14
31902,95321,75,2019-04-22
31903,95322,606,2019-10-16
31904,95323,28,2019-05-30
31905,95327,14,2019-05-03
31906,95331,908,2019-01-18
31907,95332,733,2019-05-10
31908,95335,302,2018-12-25
31909,95336,135,2019-01-20
31910,95337,476,2019-05-11
31911,95339,605,2019-05-26
31912,95341,379,2019-10-29
31913,95342,657,2019-05-29
31914,95345,389,2019-06-03
31915,95351,704,2019-02-04
31916,95353,736,2019-04-04
31917,95358,842,2019-06-17
31918,95361,415,2019-03-04
31919,95363,204,2019-05-21
31920,95366,256,2019-06-01
31921,95369,88,2019-09-12
31922,95370,507,2019-08-14
31923,95371,820,2018-12-14
31924,95373,788,2019-06-08
31925,95380,544,2018-12-18
31926,95381,548,2019-08-20
31927,95386,55,2019-10-07
31928,95387,519,2019-03-12
31929,95391,647,2018-12-24
31930,95392,856,2019-06-18
31931,95396,50,2019-08-14
31932,95397,218,2019-08-08
31933,95400,859,2018-12-14
31934,95403,45,2019-02-05
31935,95408,97,2019-02-08
31936,95411,121,2019-05-09
31937,95412,598,2019-08-04
31938,95419,326,2019-01-12
31939,95420,976,2019-05-23
31940,95425,275,2019-04-14
31941,95427,41,2019-02-07
31942,95431,719,2019-11-05
31943,95432,688,2019-05-08
31944,95433,229,2019-06-08
31945,95435,793,2019-09-20
31946,95439,621,2018-12-21
31947,95448,228,2019-10-19
31948,95450,851,2019-04-27
31949,95451,479,2018-12-05
31950,95457,435,2018-12-29
31951,95464,502,2019-04-30
31952,95466,269,2019-09-11
31953,95467,105,2019-01-27
31954,95470,374,2019-07-27
31955,95472,407,2019-02-13
31956,95473,475,2018-12-25
31957,95474,753,2019-09-28
31958,95475,467,2019-09-04
31959,95480,202,2019-01-03
31960,95486,556,2019-05-23
31961,95488,540,2019-06-07
31962,95489,711,2019-11-29
31963,95490,901,2019-10-30
31964,95495,336,2019-02-28
31965,95500,96,2018-12-16
31966,95503,718,2019-08-11
31967,95504,535,2018-12-12
31968,95506,402,2019-04-16
31969,95508,140,2019-04-22
31970,95509,47,2019-08-26
31971,95510,76,2019-06-03
31972,95511,378,2019-02-25
31973,95513,621,2019-03-04
31974,95515,975,2019-07-15
31975,95520,443,2019-09-29
31976,95522,784,2019-01-25
31977,95527,324,2019-06-27
31978,95528,777,2019-09-10
31979,95529,566,2019-11-30
31980,95531,336,2019-05-23
31981,95535,754,2019-06-17
31982,95536,831,2019-03-12
31983,95537,248,2019-03-29
31984,95540,26,2019-11-11
31985,95543,741,2019-06-05
31986,95549,125,2019-06-18
31987,95552,5,2019-01-18
31988,95553,274,2019-05-05
31989,95556,697,2019-02-23
31990,95557,99,2019-03-13
31991,95559,809,2019-01-14
31992,95562,321,2018-12-22
31993,95568,544,2019-06-09
31994,95572,331,2019-03-02
31995,95574,369,2019-07-20
31996,95575,26,2018-12-24
31997,95578,564,2019-02-21
31998,95580,759,2019-11-22
31999,95584,486,2019-04-19
32000,95590,127,2019-11-12
32001,95591,491,2019-04-09
32002,95592,49,2019-09-29
32003,95593,475,2019-08-31
32004,95599,742,2019-03-13
32005,95601,976,2019-10-13
32006,95610,607,2019-10-02
32007,95613,148,2019-01-28
32008,95616,677,2019-10-03
32009,95620,520,2019-10-01
32010,95621,904,2019-09-30
32011,95623,473,2019-02-14
32012,95624,768,2019-03-25
32013,95627,988,2019-05-14
32014,95628,575,2019-06-04
32015,95630,629,2019-09-14
32016,95632,25,2019-04-11
32017,95634,230,2019-06-29
32018,95639,586,2019-02-23
32019,95640,616,2019-07-19
32020,95644,114,2019-06-23
32021,95646,239,2019-07-26
32022,95657,754,2019-09-17
32023,95659,718,2018-12-03
32024,95662,897,2019-08-09
32025,95666,320,2019-04-17
32026,95668,399,2019-04-23
32027,95669,18,2019-11-16
32028,95670,697,2019-07-11
32029,95674,497,2019-04-12
32030,95675,680,2019-09-16
32031,95677,441,2019-06-26
32032,95688,850,2019-11-18
32033,95690,344,2018-12-27
32034,95691,55,2019-05-19
32035,95696,608,2019-11-10
32036,95697,734,2019-07-01
32037,95705,127,2019-07-22
32038,95706,406,2018-12-27
32039,95714,320,2018-12-23
32040,95721,937,2019-04-24
32041,95725,122,2019-01-17
32042,95732,456,2019-10-19
32043,95735,335,2019-11-29
32044,95737,742,2018-12-05
32045,95738,723,2019-05-21
32046,95739,29,2019-11-30
32047,95742,501,2019-03-30
32048,95746,44,2019-06-23
32049,95747,206,2019-04-18
32050,95748,884,2019-08-31
32051,95749,53,2019-07-21
32052,95752,125,2019-05-03
32053,95753,85,2019-08-14
32054,95756,239,2019-06-08
32055,95757,277,2019-05-01
32056,95758,395,2019-07-08
32057,95760,547,2019-04-06
32058,95762,613,2019-11-01
32059,95765,624,2019-07-12
32060,95769,207,2019-10-02
32061,95770,874,2019-11-01
32062,95775,159,2019-06-23
32063,95778,226,2019-01-04
32064,95779,552,2019-11-26
32065,95783,145,2019-02-04
32066,95785,630,2019-02-08
32067,95788,649,2019-03-29
32068,95789,906,2019-05-10
32069,95795,47,2019-07-28
32070,95796,276,2019-11-17
32071,95797,313,2019-01-18
32072,95799,792,2018-12-08
32073,95800,932,2019-07-06
32074,95801,270,2019-11-15
32075,95802,724,2019-07-24
32076,95805,215,2019-05-01
32077,95806,408,2019-11-16
32078,95810,631,2019-06-24
32079,95813,718,2019-09-20
32080,95814,62,2019-10-29
32081,95815,323,2019-08-04
32082,95818,903,2019-05-31
32083,95819,446,2019-08-12
32084,95820,714,2019-03-17
32085,95822,179,2019-04-13
32086,95823,988,2019-10-13
32087,95824,950,2019-07-14
32088,95826,133,2019-07-24
32089,95831,343,2019-10-10
32090,95832,774,2019-05-16
32091,95839,384,2019-11-25
32092,95840,184,2019-04-24
32093,95843,863,2019-07-06
32094,95845,424,2019-02-21
32095,95846,124,2019-06-29
32096,95848,454,2019-02-13
32097,95850,938,2019-06-13
32098,95853,344,2019-05-19
32099,95856,552,2019-09-14
32100,95858,936,2019-07-11
32101,95861,410,2019-08-19
32102,95864,31,2019-09-05
32103,95868,811,2019-05-18
32104,95872,875,2019-09-16
32105,95881,900,2019-11-18
32106,95884,259,2019-09-24
32107,95886,93,2019-03-14
32108,95889,523,2019-03-13
32109,95892,725,2019-08-28
32110,95896,736,2019-12-01
32111,95897,836,2019-11-26
32112,95901,64,2019-11-09
32113,95903,967,2019-08-18
32114,95905,717,2019-01-20
32115,95906,388,2019-07-16
32116,95907,403,2019-06-01
32117,95909,706,2019-09-12
32118,95912,768,2018-12-02
32119,95913,891,2019-05-27
32120,95916,548,2019-01-10
32121,95917,506,2019-06-17
32122,95919,4,2019-06-29
32123,95920,66,2019-08-16
32124,95925,246,2019-06-07
32125,95926,363,2019-06-30
32126,95929,348,2019-07-26
32127,95930,617,2019-05-21
32128,95931,994,2019-05-14
32129,95937,229,2019-10-09
32130,95940,370,2019-01-19
32131,95943,984,2019-10-17
32132,95958,917,2019-10-10
32133,95959,869,2019-11-18
32134,95963,410,2019-07-15
32135,95964,974,2019-10-10
32136,95967,697,2019-09-11
32137,95973,887,2019-09-15
32138,95976,692,2019-06-18
32139,95979,550,2019-10-29
32140,95985,967,2019-01-14
32141,95986,399,2019-04-07
32142,95989,363,2019-03-18
32143,95990,601,2019-03-18
32144,95992,137,2019-11-10
32145,95995,434,2019-08-08
32146,95997,437,2019-05-31
32147,95998,624,2019-05-28
32148,96001,405,2019-11-08
32149,96004,923,2019-04-13
32150,96005,781,2019-03-24
32151,96007,604,2018-12-27
32152,96009,183,2019-04-18
32153,96011,311,2019-06-07
32154,96012,215,2019-04-14
32155,96024,90,2019-06-14
32156,96025,365,2019-05-09
32157,96027,612,2019-01-30
32158,96029,666,2019-10-30
32159,96039,203,2019-02-07
32160,96043,164,2019-02-23
32161,96044,508,2019-10-27
32162,96045,63,2019-05-10
32163,96049,412,2019-10-14
32164,96053,334,2019-11-20
32165,96054,352,2019-07-11
32166,96056,346,2019-03-14
32167,96057,272,2019-10-25
32168,96058,146,2019-11-10
32169,96061,171,2019-07-03
32170,96070,237,2019-09-02
32171,96072,766,2019-04-29
32172,96074,727,2019-08-15
32173,96078,222,2019-03-28
32174,96082,486,2018-12-08
32175,96083,149,2019-07-27
32176,96089,424,2019-04-27
32177,96090,805,2018-12-28
32178,96091,93,2019-04-24
32179,96095,628,2018-12-31
32180,96103,361,2019-01-24
32181,96106,153,2019-01-14
32182,96107,17,2019-02-20
32183,96110,629,2019-06-12
32184,96111,381,2019-03-19
32185,96114,595,2019-07-19
32186,96119,212,2019-10-16
32187,96120,668,2019-06-29
32188,96128,931,2019-08-01
32189,96130,459,2018-12-04
32190,96132,511,2019-05-11
32191,96133,605,2019-03-04
32192,96134,867,2019-06-01
32193,96144,371,2018-12-30
32194,96146,842,2019-02-19
32195,96149,527,2019-10-02
32196,96150,823,2019-05-01
32197,96156,550,2019-07-28
32198,96162,793,2019-08-29
32199,96166,1000,2019-05-25
32200,96169,464,2019-07-24
32201,96170,983,2019-08-28
32202,96175,59,2019-01-12
32203,96176,311,2019-02-28
32204,96180,173,2019-09-13
32205,96187,44,2019-04-11
32206,96189,272,2019-10-02
32207,96193,790,2019-08-26
32208,96201,904,2019-03-26
32209,96202,432,2019-04-17
32210,96205,951,2019-10-29
32211,96208,633,2019-08-27
32212,96209,108,2019-11-19
32213,96212,709,2019-09-16
32214,96213,957,2019-06-26
32215,96216,637,2019-07-10
32216,96217,916,2019-02-23
32217,96219,901,2019-08-22
32218,96220,54,2019-10-29
32219,96228,980,2019-01-08
32220,96230,644,2019-07-01
32221,96231,528,2019-09-07
32222,96232,595,2019-09-15
32223,96233,927,2019-07-05
32224,96238,811,2019-05-12
32225,96240,101,2019-04-04
32226,96241,765,2019-02-18
32227,96243,987,2019-09-08
32228,96246,553,2019-10-19
32229,96248,825,2019-02-27
32230,96250,277,2019-08-16
32231,96252,298,2019-08-23
32232,96256,181,2019-08-20
32233,96258,61,2019-02-17
32234,96259,329,2019-06-27
32235,96260,709,2019-02-10
32236,96263,905,2018-12-13
32237,96267,236,2019-09-20
32238,96273,961,2019-01-05
32239,96278,124,2019-02-01
32240,96281,671,2019-11-04
32241,96289,779,2019-07-04
32242,96291,385,2018-12-10
32243,96292,722,2018-12-11
32244,96294,429,2019-11-12
32245,96296,3,2019-04-01
32246,96298,659,2019-07-27
32247,96300,756,2019-07-19
32248,96305,576,2019-03-17
32249,96309,876,2019-10-07
32250,96316,314,2019-11-20
32251,96317,718,2019-08-18
32252,96319,401,2019-03-01
32253,96321,996,2019-11-06
32254,96323,645,2019-07-03
32255,96326,471,2019-05-21
32256,96327,903,2019-02-27
32257,96328,50,2019-07-12
32258,96331,470,2019-04-23
32259,96333,920,2019-05-03
32260,96334,838,2018-12-15
32261,96338,656,2019-05-05
32262,96339,17,2019-10-04
32263,96340,457,2019-09-28
32264,96348,581,2019-11-23
32265,96349,623,2019-03-30
32266,96351,557,2019-09-04
32267,96352,851,2019-10-21
32268,96353,927,2019-04-07
32269,96354,88,2019-01-09
32270,96357,169,2019-11-08
32271,96360,289,2019-11-16
32272,96367,535,2019-02-16
32273,96370,841,2018-12-11
32274,96375,311,2019-10-17
32275,96377,878,2019-04-21
32276,96378,464,2019-11-04
32277,96380,500,2019-09-12
32278,96382,886,2019-04-29
32279,96385,340,2019-09-13
32280,96386,591,2019-02-19
32281,96390,716,2019-07-28
32282,96392,94,2019-04-02
32283,96394,718,2019-10-19
32284,96396,30,2019-09-23
32285,96397,764,2019-07-09
32286,96398,194,2019-06-28
32287,96404,568,2018-12-09
32288,96408,305,2019-06-27
32289,96409,911,2019-02-16
32290,96415,897,2019-05-22
32291,96417,534,2019-03-30
32292,96420,870,2019-09-08
32293,96421,367,2019-04-16
32294,96429,916,2018-12-12
32295,96435,344,2019-03-15
32296,96436,78,2019-11-24
32297,96437,543,2019-04-08
32298,96442,95,2019-08-31
32299,96446,673,2019-08-06
32300,96447,884,2019-04-27
32301,96448,406,2019-10-15
32302,96453,678,2019-05-29
32303,96455,250,2019-08-23
32304,96456,52,2019-02-25
32305,96458,562,2019-07-29
32306,96459,772,2018-12-14
32307,96462,305,2019-04-05
32308,96463,169,2019-11-01
32309,96464,164,2019-07-27
32310,96468,667,2019-02-07
32311,96469,168,2018-12-27
32312,96470,415,2019-08-07
32313,96471,89,2019-07-13
32314,96475,868,2019-08-07
32315,96479,11,2019-02-11
32316,96480,12,2019-11-10
32317,96482,444,2019-10-23
32318,96486,219,2019-04-11
32319,96487,187,2019-04-29
32320,96488,537,2018-12-13
32321,96490,54,2019-10-18
32322,96493,902,2018-12-28
32323,96495,155,2019-01-25
32324,96500,628,2019-06-10
32325,96508,573,2019-10-05
32326,96512,456,2019-06-02
32327,96515,503,2019-02-08
32328,96516,662,2019-05-17
32329,96518,323,2019-07-27
32330,96524,552,2019-11-29
32331,96526,957,2019-11-16
32332,96527,720,2019-10-14
32333,96528,723,2019-08-07
32334,96533,976,2018-12-17
32335,96534,221,2019-10-02
32336,96536,776,2019-11-27
32337,96540,427,2018-12-22
32338,96542,99,2019-08-10
32339,96544,109,2019-10-10
32340,96547,197,2019-10-17
32341,96549,934,2019-02-23
32342,96550,815,2019-05-11
32343,96552,475,2019-08-18
32344,96554,629,2019-10-25
32345,96555,949,2019-07-16
32346,96557,285,2019-05-11
32347,96558,257,2019-07-18
32348,96559,90,2019-10-28
32349,96560,465,2019-11-06
32350,96562,94,2019-04-03
32351,96564,36,2019-04-20
32352,96566,196,2019-05-14
32353,96576,399,2019-01-04
32354,96578,417,2019-08-07
32355,96580,831,2019-09-08
32356,96583,670,2019-07-18
32357,96584,890,2019-09-10
32358,96586,319,2019-05-07
32359,96588,450,2019-08-27
32360,96592,708,2019-02-28
32361,96594,2,2019-06-28
32362,96596,550,2019-11-25
32363,96597,534,2019-03-30
32364,96601,290,2019-06-01
32365,96607,6,2019-07-22
32366,96608,419,2019-08-11
32367,96611,575,2018-12-08
32368,96615,218,2019-08-17
32369,96619,408,2019-05-16
32370,96621,96,2019-07-13
32371,96624,757,2019-08-02
32372,96627,412,2019-03-22
32373,96631,324,2019-02-26
32374,96632,345,2019-05-15
32375,96633,204,2019-04-25
32376,96634,494,2019-10-13
32377,96645,262,2019-12-01
32378,96646,312,2019-01-04
32379,96648,521,2019-09-18
32380,96651,402,2019-05-14
32381,96652,78,2019-06-25
32382,96653,994,2019-09-22
32383,96655,636,2019-06-22
32384,96658,507,2018-12-22
32385,96659,804,2019-06-21
32386,96663,392,2019-07-21
32387,96664,34,2019-09-17
32388,96666,587,2019-05-31
32389,96668,735,2019-11-07
32390,96670,766,2019-04-07
32391,96675,441,2019-11-04
32392,96676,556,2019-02-13
32393,96680,794,2019-05-07
32394,96683,999,2019-06-21
32395,96690,305,2019-03-25
32396,96695,738,2019-10-31
32397,96700,238,2019-02-11
32398,96703,7,2019-04-02
32399,96704,628,2019-04-04
32400,96705,484,2019-10-15
32401,96707,848,2019-09-30
32402,96709,521,2019-02-16
32403,96712,989,2019-04-21
32404,96723,97,2019-01-01
32405,96730,761,2019-12-01
32406,96735,556,2018-12-28
32407,96738,681,2019-04-27
32408,96750,321,2019-08-06
32409,96755,916,2019-06-11
32410,96760,617,2019-10-24
32411,96763,869,2018-12-31
32412,96766,668,2019-06-06
32413,96771,391,2019-06-24
32414,96773,484,2019-11-22
32415,96775,998,2019-05-09
32416,96777,836,2019-09-04
32417,96781,950,2019-11-19
32418,96782,797,2018-12-26
32419,96784,990,2019-01-02
32420,96786,379,2019-02-25
32421,96787,842,2019-09-29
32422,96795,460,2018-12-10
32423,96798,500,2019-08-25
32424,96802,451,2019-07-24
32425,96804,176,2019-07-07
32426,96805,661,2019-05-07
